output_path,pid,raw_identity,object_id,partition,modality,class_name,source_image,source_label,line_no,coords,crop_box
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1817c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_8500_sar.txt,1,636.6016 968.2500 934.7227 933.5908 938.0840 962.5000 639.9629 997.1592,628 925 947 1006
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1818c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_8500_sar.txt,2,792.7959 981.5811 920.8643 966.7207 923.7412 991.5156 795.6729 1006.3760,784 958 932 1015
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1819c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_8500_sar.txt,3,933.7275 589.5518 804.6230 606.7354 801.9561 586.6973 931.0605 569.5137,793 561 942 615
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1820c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_8500_sar.txt,4,935.5889 611.6436 808.0342 629.2676 805.2656 609.2305 932.8203 591.6064,797 583 944 638
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1821c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_8500_sar.txt,6,770.5078 30.2773 573.1504 161.0635 557.1348 136.8955 754.4922 6.1104,549 0 779 170
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1822c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9000_rgb.txt,3,658.4199 483.2500 655.7197 456.6797 934.0801 428.4600 936.7803 455.0303,647 420 945 492
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1823c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9000_rgb.txt,5,802.3203 103.4600 799.8799 82.3096 927.4404 67.6396 929.8799 88.7998,791 59 938 112
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1824c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9000_rgb.txt,6,809.2695 127.0498 806.7998 106.0996 933.8096 91.1602 936.2695 112.1104,798 83 945 136
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1825c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9000_sar.txt,1,701.3105 788.3887 976.6973 751.1816 982.1211 791.3281 706.7344 828.5352,693 743 991 837
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1826c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9000_sar.txt,3,636.6016 468.2500 934.7227 433.5908 938.0840 462.5000 639.9629 497.1592,628 425 947 506
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1827c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9000_sar.txt,4,792.7959 481.5811 920.8643 466.7207 923.7412 491.5156 795.6729 506.3760,784 458 932 515
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1828c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9000_sar.txt,5,933.7275 89.5518 804.6230 106.7354 801.9561 86.6973 931.0605 69.5137,793 61 942 115
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1829c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9000_sar.txt,6,935.5889 111.6436 808.0342 129.2676 805.2656 109.2305 932.8203 91.6064,797 83 944 138
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1830c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9500_rgb.txt,1,739.0498 664.7998 732.0898 593.9004 1132.2002 554.5996 1139.2002 625.5000,724 546 1024 673
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1831c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9500_sar.txt,1,688.9043 606.2744 1109.5840 564.0703 1116.8877 636.8682 696.2080 679.0723,680 556 1024 688
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1832c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9000_9500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9000_9500_sar.txt,2,701.3105 288.3887 976.6973 251.1816 982.1211 291.3281 706.7344 328.5352,693 243 991 337
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1833c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_10000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_10000_rgb.txt,1,799.4004 757.5996 803.2002 795.5996 415.8203 834.4004 412.0098 796.2998,404 749 812 843
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1834c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_10000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_10000_rgb.txt,2,239.0498 164.7998 232.0898 93.9004 632.2002 54.5996 639.2002 125.5000,224 46 648 173
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1835c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_10000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_10000_sar.txt,2,188.9043 106.2744 609.5840 64.0703 616.8877 136.8682 196.2080 179.0723,180 56 625 188
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1836c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_10000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_10000_sar.txt,4,623.9404 12.0850 495.1230 33.9922 490.3506 5.9287 619.1680 -15.9785,482 0 632 42
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1837c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_10500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_10500_rgb.txt,1,799.4004 257.5996 803.2002 295.5996 415.8203 334.4004 412.0098 296.2998,404 249 812 343
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1838c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_rgb.txt,1,433.4805 874.0801 437.6797 917.6699 225.1699 938.1504 220.9697 894.5498,212 866 446 947
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1839c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_rgb.txt,2,582.4004 888.0898 584.0996 902.7305 474.7598 914.9004 473.1299 900.2598,465 880 593 923
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1840c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_rgb.txt,5,328.5303 320.9697 365.7402 383.3604 27.0596 585.3496 -10.1504 522.9600,0 312 374 594
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1841c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_rgb.txt,7,250.7100 159.7300 235.1396 133.7700 439.8896 10.9199 455.4697 36.8799,227 2 464 168
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1842c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_rgb.txt,8,379.8604 -34.6899 394.7900 -9.8301 189.7598 113.2998 174.8301 88.4399,166 0 403 122
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1843c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_sar.txt,2,588.0947 901.6201 465.4072 917.7705 463.1523 900.6436 585.8398 884.4932,455 876 597 926
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1844c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_sar.txt,3,585.2793 882.2998 462.2451 897.3857 459.9814 878.9229 583.0156 863.8369,451 855 594 906
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1845c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_sar.txt,4,270.5078 530.2773 73.1504 661.0635 57.1348 636.8955 254.4922 506.1104,49 498 279 670
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1846c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_sar.txt,5,-31.9043 532.2129 309.7402 315.6143 353.3604 384.4170 11.7158 601.0156,0 307 362 610
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1847c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_sar.txt,7,477.4072 21.1426 257.1436 158.0532 240.6943 131.5898 460.9580 -5.3208,232 0 486 167
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1848c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8000_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8000_sar.txt,8,408.4814 -16.9058 185.6631 113.1577 169.0723 84.7358 391.8906 -45.3276,161 0 417 122
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1849c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_rgb.txt,1,158.4199 983.2500 155.7197 956.6797 434.0801 928.4600 436.7803 955.0303,147 920 445 992
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1850c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_rgb.txt,4,763.5000 810.4297 766.7002 840.1904 518.7998 866.7598 515.5996 837.0000,507 802 775 875
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1851c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_rgb.txt,5,456.3701 652.8799 451.7900 611.0801 745.0996 578.9902 749.7002 620.7900,443 570 758 661
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1852c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_rgb.txt,6,302.3203 603.4600 299.8799 582.3096 427.4404 567.6396 429.8799 588.7998,291 559 438 612
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1853c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_rgb.txt,7,309.2695 627.0498 306.7998 606.0996 433.8096 591.1602 436.2695 612.1104,298 583 445 636
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1854c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_rgb.txt,8,433.4805 374.0801 437.6797 417.6699 225.1699 438.1504 220.9697 394.5498,212 366 446 447
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1855c1_opt.png,1015,1,1,train,opt,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_rgb.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_rgb.txt,9,582.4004 388.0898 584.0996 402.7305 474.7598 414.9004 473.1299 400.2598,465 380 593 423
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1856c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,1,136.6016 968.2500 434.7227 933.5908 438.0840 962.5000 139.9629 997.1592,128 925 447 1006
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1857c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,2,292.7959 981.5811 420.8643 966.7207 423.7412 991.5156 295.6729 1006.3760,284 958 432 1015
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1858c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,3,499.8291 843.0771 763.8447 811.3477 767.2480 839.6680 503.2324 871.3975,491 803 776 880
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1859c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,4,430.8545 616.6670 718.6699 570.0098 727.1299 622.1934 439.3145 668.8506,422 562 736 677
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1860c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,5,433.7275 589.5518 304.6230 606.7354 301.9561 586.6973 431.0605 569.5137,293 561 442 615
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1861c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,6,435.5889 611.6436 308.0342 629.2676 305.2656 609.2305 432.8203 591.6064,297 583 444 638
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1862c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,8,588.0947 401.6201 465.4072 417.7705 463.1523 400.6436 585.8398 384.4932,455 376 597 426
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1863c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,9,585.2793 382.2998 462.2451 397.3857 459.9814 378.9229 583.0156 363.8369,451 355 594 406
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/MOS-Ship-ReID/bounding_box_train/1015_s1864c1_sar.png,1015,1,1,train,sar,ship,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/images/11_1024_9500_8500_sar.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/MOS-Ship/MOS-Ship/train/labelTxt/11_1024_9500_8500_sar.txt,10,270.5078 30.2773 73.1504 161.0635 57.1348 136.8955 254.4922 6.1104,49 0 279 170
