opt_path,sar_path,pair_key,opt_source,sar_source
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014920_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014920_sar.png,patch_014920,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014921_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014921_sar.png,patch_014921,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014922_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014922_sar.png,patch_014922,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014923_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014923_sar.png,patch_014923,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014924_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014924_sar.png,patch_014924,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014925_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014925_sar.png,patch_014925,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014926_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014926_sar.png,patch_014926,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014927_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014927_sar.png,patch_014927,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014928_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014928_sar.png,patch_014928,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014929_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014929_sar.png,patch_014929,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014930_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014930_sar.png,patch_014930,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014931_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014931_sar.png,patch_014931,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014932_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014932_sar.png,patch_014932,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014933_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014933_sar.png,patch_014933,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014934_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014934_sar.png,patch_014934,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014935_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014935_sar.png,patch_014935,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014936_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014936_sar.png,patch_014936,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014937_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014937_sar.png,patch_014937,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014938_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014938_sar.png,patch_014938,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014939_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014939_sar.png,patch_014939,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014940_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014940_sar.png,patch_014940,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014941_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014941_sar.png,patch_014941,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014942_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014942_sar.png,patch_014942,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014943_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014943_sar.png,patch_014943,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014944_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014944_sar.png,patch_014944,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014945_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014945_sar.png,patch_014945,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014946_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014946_sar.png,patch_014946,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014947_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014947_sar.png,patch_014947,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014948_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014948_sar.png,patch_014948,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014949_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014949_sar.png,patch_014949,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014950_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014950_sar.png,patch_014950,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014951_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014951_sar.png,patch_014951,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014952_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014952_sar.png,patch_014952,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014953_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014953_sar.png,patch_014953,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014954_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014954_sar.png,patch_014954,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014955_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014955_sar.png,patch_014955,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014956_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014956_sar.png,patch_014956,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014957_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014957_sar.png,patch_014957,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014958_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014958_sar.png,patch_014958,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014959_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014959_sar.png,patch_014959,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014960_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014960_sar.png,patch_014960,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014961_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014961_sar.png,patch_014961,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014962_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014962_sar.png,patch_014962,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014963_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014963_sar.png,patch_014963,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014964_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014964_sar.png,patch_014964,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014965_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014965_sar.png,patch_014965,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014966_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014966_sar.png,patch_014966,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014967_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014967_sar.png,patch_014967,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014968_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014968_sar.png,patch_014968,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014969_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014969_sar.png,patch_014969,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014970_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014970_sar.png,patch_014970,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014971_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014971_sar.png,patch_014971,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014972_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014972_sar.png,patch_014972,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014973_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014973_sar.png,patch_014973,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014974_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014974_sar.png,patch_014974,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014975_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014975_sar.png,patch_014975,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014976_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014976_sar.png,patch_014976,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014977_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014977_sar.png,patch_014977,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014978_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014978_sar.png,patch_014978,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014979_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014979_sar.png,patch_014979,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014980_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014980_sar.png,patch_014980,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014981_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014981_sar.png,patch_014981,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014982_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014982_sar.png,patch_014982,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014983_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014983_sar.png,patch_014983,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014984_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014984_sar.png,patch_014984,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014985_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014985_sar.png,patch_014985,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014986_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014986_sar.png,patch_014986,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014987_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014987_sar.png,patch_014987,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014988_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014988_sar.png,patch_014988,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014989_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014989_sar.png,patch_014989,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014990_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014990_sar.png,patch_014990,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014991_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014991_sar.png,patch_014991,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014992_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014992_sar.png,patch_014992,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014993_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014993_sar.png,patch_014993,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014994_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014994_sar.png,patch_014994,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014995_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014995_sar.png,patch_014995,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014996_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014996_sar.png,patch_014996,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014997_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014997_sar.png,patch_014997,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014998_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014998_sar.png,patch_014998,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_014999_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_014999_sar.png,patch_014999,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015000_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015000_sar.png,patch_015000,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015001_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015001_sar.png,patch_015001,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015002_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015002_sar.png,patch_015002,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015003_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015003_sar.png,patch_015003,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015004_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015004_sar.png,patch_015004,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015005_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015005_sar.png,patch_015005,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015006_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015006_sar.png,patch_015006,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015007_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015007_sar.png,patch_015007,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015008_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015008_sar.png,patch_015008,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015009_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015009_sar.png,patch_015009,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015010_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015010_sar.png,patch_015010,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015011_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015011_sar.png,patch_015011,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015012_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015012_sar.png,patch_015012,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015013_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015013_sar.png,patch_015013,unknown,unknown
/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/opt/patch_015014_opt.png,/ssd_data/lixiang_data/Datasets/Opt-SAR-ReID/Cleaned_SDFNet_Data/Pretrain/sar/patch_015014_sar.png,patch_015014,unknown,unknown
